Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta,acc_term,theta
4,3,5,0.0783333333333,0.0273341463294,0.0453898117554,0.988398133107,7.21596666667,0.50497989949,SM-runs,0.988398133107,0.979846773574,0.986948030755,est,0.3
4,3,5,0.107566666667,0.030597040525,0.0260211986627,0.986563719498,12.7987666667,1.4338017688,SM-runs,0.986563719498,0.900881039459,0.971039218041,est,0.8
4,5,5,0.169033333333,0.0340269337764,0.103394861301,0.984534964022,6.56846666667,0.151214578956,SM-runs,0.984534964022,0.955683732445,0.979592719511,5,0.3
4,5,5,0.435333333333,0.077312497193,0.10705768695,0.971860249769,9.02476666667,0.177493790189,SM-runs,0.971860249769,0.691225370773,0.909742405267,5,0.8
4,5,5,0.0283666666667,0.013427542176,0.0142828321889,0.990606789023,9.64046666667,0.23589810418,SM-runs,0.990606789023,0.993696494767,0.991117567787,-5,0.3
4,5,5,0.0489333333333,0.0186492776148,0.0117145772527,0.989431018821,14.5052666667,0.245323179138,SM-runs,0.989431018821,0.95491843693,0.983461073543,-5,0.8
4,5,5,0.386166666667,0.0520340166515,0.213136570072,0.912394821714,8.1736,0.660154406181,SM-runs,0.912394821714,0.907028310272,0.911458901305,10,0.3
4,5,5,0.8324,0.0845350420437,0.200589954818,0.856224047384,12.9903333333,1.29344399011,SM-runs,0.856224047384,0.514105174315,0.77009224438,10,0.8
4,5,5,0.0123,0.00640390505863,0.00546015124006,0.99427077105,11.8106666667,0.246446929153,SM-runs,0.99427077105,0.997593720366,0.99482182977,-10,0.3
4,5,5,0.0207,0.0100900941522,0.00457460179513,0.988090107261,17.8108666667,0.261204355928,SM-runs,0.988090107261,0.981679737375,0.986995496944,-10,0.8
4,5,5,0.1217,0.0351815766181,0.0723492161007,0.987803221992,7.25556666667,0.224479053712,SM-runs,0.987803221992,0.967688280837,0.984378996947,gt,0.3
4,5,5,0.319833333333,0.0676323804763,0.0786239580101,0.982856835639,10.2299,0.418050184388,SM-runs,0.982856835639,0.753178859989,0.934877865879,gt,0.8
4,5,5,0.0630333333333,0.0325683725244,0.0360713836268,0.989801246892,7.93056666667,0.467824517195,SM-runs,0.989801246892,0.983902543237,0.988802456089,est,0.3
4,5,5,0.0845333333333,0.0386503413813,0.0203908616695,0.987923956116,13.5595666667,1.36784983784,SM-runs,0.987923956116,0.921948127167,0.976088738328,est,0.8
4,10,5,0.1623,0.0396737948777,0.0992807447144,0.985134761812,7.6991,0.135111891902,SM-runs,0.985134761812,0.957483268844,0.980400038939,5,0.3
4,10,5,0.4068,0.0895981398616,0.100125769109,0.979034480211,10.1132,0.248139664974,SM-runs,0.979034480211,0.706125646878,0.919135918197,5,0.8
4,10,5,0.0184333333333,0.00947517223532,0.00875950275432,0.992847028832,10.7034333333,0.209755839543,SM-runs,0.992847028832,0.996089586589,0.993383793779,-5,0.3
4,10,5,0.0461666666667,0.0151944799918,0.0109014939615,0.988749139839,15.5877,0.246932264667,SM-runs,0.988749139839,0.955861250891,0.983075323291,-5,0.8
4,10,5,0.382033333333,0.0448467637876,0.209755919683,0.914252841582,9.38253333333,0.771590207875,SM-runs,0.914252841582,0.907522356156,0.913072615686,10,0.3
4,10,5,0.881966666667,0.100887225268,0.212491727874,0.875382721662,13.9044,1.55876296252,SM-runs,0.875382721662,0.497121093474,0.776076992469,10,0.8
4,10,5,0.00726666666667,0.00456021441991,0.00193666667663,0.99382070372,12.9057666667,0.242692491758,SM-runs,0.99382070372,0.999126520903,0.994699504173,-10,0.3
4,10,5,0.00973333333333,0.00790330451281,0.00203368057034,0.991932301819,18.8410333333,0.26956996412,SM-runs,0.991932301819,0.991705938546,0.991885907924,-10,0.8
4,10,5,0.122333333333,0.0287278417026,0.073630371934,0.98745812694,8.32313333333,0.267629437012,SM-runs,0.98745812694,0.967773267952,0.984112746846,gt,0.3
4,10,5,0.282,0.0544879191503,0.0692575371155,0.987776853307,11.3326666667,0.287951423372,SM-runs,0.987776853307,0.773535135397,0.94384706456,gt,0.8
4,10,5,0.0424333333333,0.0169993790736,0.0236073405972,0.991187565533,9.14243333333,0.345131345368,SM-runs,0.991187565533,0.989527356812,0.990906836622,est,0.3
4,10,5,0.0655333333333,0.0320413621572,0.0157190146961,0.98871908934,14.4427666667,1.06067204116,SM-runs,0.98871908934,0.938902951305,0.979901030017,est,0.8
5,3,5,0.142666666667,0.0345729502486,0.0852145687713,0.982400132303,5.66366666667,0.114273453707,SM-runs,0.982400132303,0.963127188954,0.979121350054,5,0.3
5,3,5,0.355066666667,0.0506938085196,0.0869234321831,0.978120043554,7.55753333333,0.21053467384,SM-runs,0.978120043554,0.728761628478,0.92510789354,5,0.8
5,3,5,0.0219333333333,0.00940897916295,0.0111262874426,0.993128534192,8.42776666667,0.19982203471,SM-runs,0.993128534192,0.995022146344,0.993441252584,-5,0.3
5,3,5,0.0487333333333,0.0181124880186,0.0115455439289,0.988535080843,12.3262333333,0.19699487021,SM-runs,0.988535080843,0.953950621737,0.982540371081,-5,0.8
5,3,5,0.3491,0.0507689865961,0.190659965886,0.917502449529,7.0682,0.591576672968,SM-runs,0.917502449529,0.916049993699,0.917228892927,10,0.3
5,3,5,0.7829,0.0957908659529,0.187973380506,0.858562335019,11.6850333333,1.2610331342,SM-runs,0.858562335019,0.528648165312,0.776943165206,10,0.8
5,3,5,0.0214,0.00865101150155,0.0110974161083,0.993639071114,10.3983666667,0.276909309261,SM-runs,0.993639071114,0.995087193046,0.993877791155,-10,0.3
5,3,5,0.0404333333333,0.0116895489885,0.00960803568049,0.990878594582,16.5123,0.210013356718,SM-runs,0.990878594582,0.961525559924,0.98583554982,-10,0.8
5,3,5,0.107733333333,0.0262449148514,0.0646462094023,0.988827347801,6.55456666667,0.150853280449,SM-runs,0.988827347801,0.971570491348,0.985895316275,gt,0.3
5,3,5,0.2458,0.0536062185447,0.0604341295701,0.984849192503,9.5352,0.193059127385,SM-runs,0.984849192503,0.800148597447,0.948001429732,gt,0.8
5,3,5,0.0624,0.0327175793726,0.0359479888332,0.989552016185,6.7737,0.613686518781,SM-runs,0.989552016185,0.984204960858,0.988646644617,est,0.3
5,3,5,0.118733333333,0.0627290115408,0.0290767456962,0.990159699833,11.2486333333,1.01793259382,SM-runs,0.990159699833,0.894907490603,0.972451705678,est,0.8
5,5,5,0.1369,0.0300913608865,0.0810069869454,0.984386629325,6.0793,0.133376947034,SM-runs,0.984386629325,0.96410248013,0.980939691101,5,0.3
5,5,5,0.319,0.0676229743997,0.0785713236111,0.977405330508,7.9455,0.138705142899,SM-runs,0.977405330508,0.757276148636,0.931827949545,5,0.8
5,5,5,0.0179333333333,0.00764169847322,0.00853940528845,0.993294466343,8.93386666667,0.162710526874,SM-runs,0.993294466343,0.996112623875,0.993761329609,-5,0.3
5,5,5,0.0356666666667,0.014956232443,0.0083884025225,0.990571040025,12.7284,0.190850831803,SM-runs,0.990571040025,0.965929193123,0.986347151816,-5,0.8
5,5,5,0.338366666667,0.055838149046,0.179709359881,0.914250978541,7.67593333333,0.441024484077,SM-runs,0.914250978541,0.918765611746,0.914935441447,10,0.3
5,5,5,0.783166666667,0.107639237992,0.187991660171,0.862672063678,12.5730666667,0.892785899431,SM-runs,0.862672063678,0.529071159844,0.779681016784,10,0.8
5,5,5,0.0144333333333,0.00739226322283,0.00698993983761,0.994540970277,10.8551666667,0.268100862032,SM-runs,0.994540970277,0.996918894113,0.994934438501,-10,0.3
5,5,5,0.0245333333333,0.012677363904,0.00574897523501,0.992907778255,16.9332,0.326311446321,SM-runs,0.992907778255,0.976547116851,0.990112377843,-10,0.8
5,5,5,0.103,0.0296962399416,0.0604981821667,0.989515538668,7.04436666667,0.156736186703,SM-runs,0.989515538668,0.972452046236,0.986620025517,gt,0.3
5,5,5,0.2404,0.0543437208884,0.059290810018,0.98548640855,9.90626666667,0.160324864641,SM-runs,0.98548640855,0.805820178818,0.949830657274,gt,0.8
5,5,5,0.0558,0.0269844399608,0.0317507798616,0.990383094514,7.5647,0.400644077289,SM-runs,0.990383094514,0.98584381429,0.989616028719,est,0.3
5,5,5,0.0707666666667,0.0306916745859,0.0171849193732,0.992539061138,12.3884333333,0.968686040756,SM-runs,0.992539061138,0.93288093217,0.981949973262,est,0.8
